GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),
Tue Feb 02 19:05:30 GMT+09:00 2021,02-2월-2021 19:05:34.311,127.02504443004727,37.54817665088922,12.059999,3.0,50.0,272.8,4.98712206,-3.06338096,-8.36294651,0.05952734,
Tue Feb 02 19:05:31 GMT+09:00 2021,02-2월-2021 19:05:35.311,127.02490487135947,37.54818054847419,12.73,3.0,50.0,272.3,4.76805258,-1.74297881,-7.40885735,-0.06547666,
Tue Feb 02 19:05:32 GMT+09:00 2021,02-2월-2021 19:05:36.311,127.02476480975747,37.548187924548984,12.38,3.0,49.0,272.9,3.82473731,-2.54862761,-8.22168827,-0.02084267,
Tue Feb 02 19:05:33 GMT+09:00 2021,02-2월-2021 19:05:37.311,127.02462919056416,37.54819312132895,11.63,3.0,48.0,271.4,4.46279192,-2.44807124,-7.97628307,-0.01646751,
Tue Feb 02 19:05:34 GMT+09:00 2021,02-2월-2021 19:05:38.312,127.02449977397919,37.548196515999734,11.5,2.5,48.0,272.1,4.99669886,-1.9273324,-8.75439835,0.06513721,
Tue Feb 02 19:05:35 GMT+09:00 2021,02-2월-2021 19:05:39.312,127.02437689527869,37.54819810856134,10.67,3.5,48.0,271.3,3.91691399,-1.41736746,-9.35534286,0.06291229,
Tue Feb 02 19:05:36 GMT+09:00 2021,02-2월-2021 19:05:40.312,127.02425627969205,37.548196013085544,10.9,3.0,48.0,270.0,4.37899494,-2.37145686,-9.29309368,0.09374934,
Tue Feb 02 19:05:37 GMT+09:00 2021,02-2월-2021 19:05:41.312,127.02412887476385,37.54819127731025,11.46,3.0,48.0,270.8,3.93846178,-1.54066885,-9.19014359,0.05024511,
Tue Feb 02 19:05:38 GMT+09:00 2021,02-2월-2021 19:05:42.312,127.0240002963692,37.548192576505244,12.509999,3.0,48.0,273.9,4.32991362,-2.04943657,-8.80587387,0.04087132,
Tue Feb 02 19:05:39 GMT+09:00 2021,02-2월-2021 19:05:43.312,127.02385805547237,37.54819517489523,12.74,3.0,47.0,273.3,4.677073,-2.60608864,-8.24682808,0.0212875,
Tue Feb 02 19:05:40 GMT+09:00 2021,02-2월-2021 19:05:44.312,127.02371866442263,37.548198946751654,12.259999,2.5,48.0,273.4,3.64756632,-1.79325712,-8.75918674,0.00333089,
Tue Feb 02 19:05:41 GMT+09:00 2021,02-2월-2021 19:05:45.311,127.02358480542898,37.54820535890758,11.5199995,3.0,48.0,274.2,3.64158082,-1.43053555,-9.18774891,0.03695148,
Tue Feb 02 19:05:42 GMT+09:00 2021,02-2월-2021 19:05:46.311,127.02345564030111,37.548211687244475,11.929999,3.5,47.0,273.5,3.98395157,-2.45764804,-8.70172596,0.02622598,
Tue Feb 02 19:05:43 GMT+09:00 2021,02-2월-2021 19:05:47.311,127.02332018874586,37.54821524955332,11.7699995,3.0,47.0,273.2,4.0210619,-1.9213469,-8.80587387,0.02504915,
Tue Feb 02 19:05:44 GMT+09:00 2021,02-2월-2021 19:05:48.311,127.0231918618083,37.54821797367185,11.37,2.5,47.0,273.6,3.08014059,-0.93014735,-8.07564259,-0.09486228,
Tue Feb 02 19:05:45 GMT+09:00 2021,02-2월-2021 19:05:49.311,127.02306437306106,37.54822350572795,11.639999,2.5,46.0,273.7,4.08331108,-2.34871197,-7.63750362,-0.06628358,
Tue Feb 02 19:05:46 GMT+09:00 2021,02-2월-2021 19:05:50.311,127.02292925678194,37.54823046270758,12.32,2.5,46.0,273.6,4.04141235,-2.0949266,-7.95712948,-0.04652452,
Tue Feb 02 19:05:47 GMT+09:00 2021,02-2월-2021 19:05:51.311,127.02279606834054,37.54823876079172,11.219999,3.0,46.0,273.7,4.26527023,-2.32596684,-8.35576439,0.00426775,
Tue Feb 02 19:05:48 GMT+09:00 2021,02-2월-2021 19:05:52.311,127.02267101034522,37.54824957344681,10.57,2.5,46.0,273.7,3.32913756,-1.80043972,-6.53976202,-0.21076494,
Tue Feb 02 19:05:49 GMT+09:00 2021,02-2월-2021 19:05:53.311,127.02255332842469,37.54825950600207,9.929999,2.5,46.0,274.5,4.49631071,-2.16316128,-8.56525612,0.02945894,
Tue Feb 02 19:05:50 GMT+09:00 2021,02-2월-2021 19:05:54.311,127.02244645915926,37.54826658871025,9.12,3.0,46.0,273.4,4.10844994,-0.98641109,-8.90403652,0.02365547,
Tue Feb 02 19:05:51 GMT+09:00 2021,02-2월-2021 19:05:55.311,127.02234386466444,37.5482709472999,9.37,2.5,46.0,272.6,3.8833952,-1.12886608,-8.88607979,0.01421595,
Tue Feb 02 19:05:52 GMT+09:00 2021,02-2월-2021 19:05:56.311,127.02223473228514,37.54827576689422,9.469999,3.0,47.0,272.2,4.18626165,-0.67516488,-8.25999546,-0.03453368,
Tue Feb 02 19:05:53 GMT+09:00 2021,02-2월-2021 19:05:57.311,127.02211998403072,37.54827467724681,10.34,3.0,47.0,268.9,4.98472786,-0.84994161,-9.11472607,0.0815323,
Tue Feb 02 19:05:54 GMT+09:00 2021,02-2월-2021 19:05:58.311,127.0219919923693,37.54826709162444,11.17,3.0,47.0,265.0,6.67144299,-1.8411411,-11.77827549,0.41156906,
Tue Feb 02 19:05:55 GMT+09:00 2021,02-2월-2021 19:05:59.311,127.02186123467982,37.548257200978696,11.32,3.0,47.0,263.6,6.14950705,-1.27012396,-8.91840172,0.13084751,
Tue Feb 02 19:05:56 GMT+09:00 2021,02-2월-2021 19:06:00.310,127.02173315919936,37.548235659487545,11.78,2.5,46.0,254.1,4.32153416,-1.49517894,-7.55370617,-0.08089352,
Tue Feb 02 19:05:57 GMT+09:00 2021,02-2월-2021 19:06:01.312,127.02160223387182,37.54819936584681,11.259999,3.0,46.0,246.3,4.87339735,-1.67713833,-8.84178734,0.06224722,
Tue Feb 02 19:05:58 GMT+09:00 2021,02-2월-2021 19:06:02.312,127.02148396521807,37.54815427120775,10.36,3.0,46.0,240.5,4.46159506,-0.54827219,-8.88727665,0.03423172,
Tue Feb 02 19:05:59 GMT+09:00 2021,02-2월-2021 19:06:03.311,127.02137734740973,37.54810741636902,10.44,3.0,46.0,236.7,4.3897686,-1.11689508,-8.18338108,-0.02754897,
Tue Feb 02 19:06:00 GMT+09:00 2021,02-2월-2021 19:06:04.311,127.02127056196332,37.548051425255835,10.5,2.5,47.0,235.6,3.39018965,-1.17914438,-8.2683754,-0.06215531,
Tue Feb 02 19:06:01 GMT+09:00 2021,02-2월-2021 19:06:05.311,127.02117928303778,37.547994763590395,10.059999,2.5,47.0,228.5,3.31596947,-2.10929179,-9.12669659,0.03193253,
Tue Feb 02 19:06:02 GMT+09:00 2021,02-2월-2021 19:06:06.311,127.02108934521675,37.54793068394065,10.54,2.5,47.0,230.0,3.47638083,-1.65798473,-9.57800388,0.07133287,
Tue Feb 02 19:06:03 GMT+09:00 2021,02-2월-2021 19:06:07.311,127.02098876237869,37.54787117242813,10.99,3.0,47.0,233.9,4.3993454,-1.75734401,-9.57561016,0.1080305,
Tue Feb 02 19:06:04 GMT+09:00 2021,02-2월-2021 19:06:08.311,127.02088532969356,37.54781442694366,11.42,3.0,47.0,235.3,4.08450794,-2.31639004,-8.5484972,0.01321393,
Tue Feb 02 19:06:05 GMT+09:00 2021,02-2월-2021 19:06:09.312,127.02078164555132,37.54775223322213,11.05,2.5,47.0,235.7,3.93487048,-1.79325712,-8.75918674,0.014763,
Tue Feb 02 19:06:06 GMT+09:00 2021,02-2월-2021 19:06:10.312,127.0206793025136,37.54769360180944,10.469999,3.0,47.0,235.2,4.42807627,-1.89979899,-8.32583618,-0.00040913,
Tue Feb 02 19:06:07 GMT+09:00 2021,02-2월-2021 19:06:11.311,127.0205823238939,37.547639538533986,10.07,3.0,47.0,235.3,3.74931979,-1.88303959,-8.92797852,0.02457446,
Tue Feb 02 19:06:08 GMT+09:00 2021,02-2월-2021 19:06:12.311,127.02049104496837,37.5475843437016,9.65,3.0,47.0,234.6,3.34709406,-2.06619596,-8.43357563,-0.03239936,
Tue Feb 02 19:06:09 GMT+09:00 2021,02-2월-2021 19:06:13.311,127.02040010131896,37.54752898123115,9.679999,3.0,48.0,234.5,4.9763484,-2.7617116,-8.7101059,0.07961816,
Tue Feb 02 19:06:10 GMT+09:00 2021,02-2월-2021 19:06:14.312,127.02031309716403,37.547474331222475,9.29,3.0,48.0,234.5,3.80079532,-1.51193833,-8.96269417,0.02328128,
Tue Feb 02 19:06:11 GMT+09:00 2021,02-2월-2021 19:06:15.311,127.02022810466588,37.54742663819343,8.94,3.0,48.0,234.4,4.50947905,-1.64601362,-9.63067627,0.11592084,
Tue Feb 02 19:06:12 GMT+09:00 2021,02-2월-2021 19:06:16.311,127.02014219015837,37.54738007672131,8.75,3.5,47.0,234.6,3.78523278,-1.37906015,-9.27154636,0.04947644,
Tue Feb 02 19:06:13 GMT+09:00 2021,02-2월-2021 19:06:17.311,127.02005887404084,37.54733397625387,8.91,3.0,48.0,235.6,3.59609103,-1.32159936,-9.23204136,0.03790444,
Tue Feb 02 19:06:14 GMT+09:00 2021,02-2월-2021 19:06:18.311,127.01997119933367,37.547287163324654,9.49,3.0,48.0,236.6,4.12880087,-1.40419924,-9.53131676,0.08746475,
Tue Feb 02 19:06:15 GMT+09:00 2021,02-2월-2021 19:06:19.311,127.01987690292299,37.54723741672933,9.69,3.0,48.0,235.9,4.0234561,-1.70826292,-9.10993767,0.04900223,
Tue Feb 02 19:06:16 GMT+09:00 2021,02-2월-2021 19:06:20.311,127.0197847019881,37.54718561656773,9.429999,3.0,48.0,234.5,4.45920086,-1.9333179,-9.03930855,0.06518787,
Tue Feb 02 19:06:17 GMT+09:00 2021,02-2월-2021 19:06:21.311,127.01969518326223,37.54713318776339,9.349999,3.5,48.0,234.0,4.06894588,-1.9393034,-8.60236645,0.00898379,
Tue Feb 02 19:06:18 GMT+09:00 2021,02-2월-2021 19:06:22.312,127.01960910111666,37.54708201624453,8.72,3.5,48.0,235.0,3.36385345,-1.95725989,-8.65503883,-0.01364148,
Tue Feb 02 19:06:19 GMT+09:00 2021,02-2월-2021 19:06:23.312,127.01953207142651,37.54703344311565,8.24,3.5,48.0,234.9,4.71418333,-2.51630592,-8.83939266,0.07191473,
Tue Feb 02 19:06:20 GMT+09:00 2021,02-2월-2021 19:06:24.312,127.0194564666599,37.54698290023953,8.099999,3.5,48.0,235.2,4.50947905,-2.46004224,-8.24563026,0.00929707,
Tue Feb 02 19:06:21 GMT+09:00 2021,02-2월-2021 19:06:25.312,127.01938522048295,37.546940823085606,7.08,3.5,48.0,236.1,3.48356342,-1.28568625,-9.04050541,0.01526695,
Tue Feb 02 19:06:22 GMT+09:00 2021,02-2월-2021 19:06:26.311,127.01932227239013,37.54690448753536,6.02,3.5,48.0,235.7,4.80276871,-3.17231727,-8.05888271,0.02851278,
Tue Feb 02 19:06:23 GMT+09:00 2021,02-2월-2021 19:06:27.311,127.01927089132369,37.5468728877604,5.83,3.5,49.0,236.1,4.51666164,-2.33434677,-8.14986229,-0.00182474,
Tue Feb 02 19:06:24 GMT+09:00 2021,02-2월-2021 19:06:28.311,127.01922453939915,37.54684241954237,4.66,3.5,48.0,237.4,3.63320112,-1.52390933,-7.33822823,-0.13196963,
Tue Feb 02 19:06:25 GMT+09:00 2021,02-2월-2021 19:06:29.311,127.01918698847294,37.54681978840381,3.26,3.5,48.0,237.2,3.49433732,-1.29167187,-8.66341877,-0.01968884,
Tue Feb 02 19:06:26 GMT+09:00 2021,02-2월-2021 19:06:30.311,127.01916175894439,37.546801222488284,2.4299998,3.5,48.0,237.0,4.41849947,-2.29125094,-8.33421612,0.00853342,
Tue Feb 02 19:06:27 GMT+09:00 2021,02-2월-2021 19:06:31.311,127.01913334429264,37.54678869154304,2.69,3.5,48.0,236.6,4.44004726,-2.24456406,-8.28154373,0.00381732,
Tue Feb 02 19:06:28 GMT+09:00 2021,02-2월-2021 19:06:32.311,127.019113143906,37.5467798486352,1.68,3.5,49.0,236.5,4.39336014,-2.53545952,-8.36534119,0.01625812,
Tue Feb 02 19:06:29 GMT+09:00 2021,02-2월-2021 19:06:33.311,127.01910518109798,37.54677251446992,0.42999998,3.5,49.0,236.3,3.98036027,-1.88184249,-8.68496704,0.01157993,
Tue Feb 02 19:06:30 GMT+09:00 2021,02-2월-2021 19:06:34.311,127.01910333707929,37.54676937125623,0.14,3.5,48.0,236.3,3.76607919,-1.49877024,-8.83699894,0.01005536,
Tue Feb 02 19:06:31 GMT+09:00 2021,02-2월-2021 19:06:35.312,127.01910316944122,37.546766102313995,0.07,3.5,48.0,236.2,3.7229836,-1.60650933,-8.75559521,0.00258142,
Tue Feb 02 19:06:32 GMT+09:00 2021,02-2월-2021 19:06:36.311,127.01910409145057,37.546760528348386,0.25,3.5,48.0,236.2,3.8786068,-1.70946002,-8.71609116,0.00697786,
Tue Feb 02 19:06:33 GMT+09:00 2021,02-2월-2021 19:06:37.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.66193151,-1.58376443,-8.76158142,0.00036794,
Tue Feb 02 19:06:34 GMT+09:00 2021,02-2월-2021 19:06:38.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.76847339,-1.49877024,-8.82981586,0.00948447,
Tue Feb 02 19:06:35 GMT+09:00 2021,02-2월-2021 19:06:39.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.76967049,-1.59453833,-8.84896946,0.01285619,
Tue Feb 02 19:06:36 GMT+09:00 2021,02-2월-2021 19:06:40.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.74213719,-1.54665434,-8.81784439,0.00810272,
Tue Feb 02 19:06:37 GMT+09:00 2021,02-2월-2021 19:06:41.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.59848523,-1.46644855,-8.85016632,0.00723503,
Tue Feb 02 19:06:38 GMT+09:00 2021,02-2월-2021 19:06:42.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.65594602,-1.46405435,-8.79150867,0.00581997,
Tue Feb 02 19:06:39 GMT+09:00 2021,02-2월-2021 19:06:43.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.75650239,-1.60052383,-8.74482155,0.00280833,
Tue Feb 02 19:06:40 GMT+09:00 2021,02-2월-2021 19:06:44.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.79002118,-1.54904854,-8.74960995,0.00653242,
Tue Feb 02 19:06:41 GMT+09:00 2021,02-2월-2021 19:06:45.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.78403568,-1.54186594,-8.7053175,-0.00071549,
Tue Feb 02 19:06:42 GMT+09:00 2021,02-2월-2021 19:06:46.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.81396341,-1.60531223,-8.77594662,0.00805265,
Tue Feb 02 19:06:43 GMT+09:00 2021,02-2월-2021 19:06:47.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.81635761,-1.51792383,-8.84418106,0.01301819,
Tue Feb 02 19:06:44 GMT+09:00 2021,02-2월-2021 19:06:48.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.81875181,-1.52989483,-8.82622433,0.00645465,
Tue Feb 02 19:06:45 GMT+09:00 2021,02-2월-2021 19:06:49.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.81755471,-1.63045132,-8.81784439,0.01248622,
Tue Feb 02 19:06:46 GMT+09:00 2021,02-2월-2021 19:06:50.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.73974299,-1.48560214,-8.75320148,0.00104463,
Tue Feb 02 19:06:47 GMT+09:00 2021,02-2월-2021 19:06:51.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.77685308,-1.54306304,-8.72925949,0.00122666,
Tue Feb 02 19:06:48 GMT+09:00 2021,02-2월-2021 19:06:52.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.76248789,-1.58017313,-8.75320148,0.00347829,
Tue Feb 02 19:06:49 GMT+09:00 2021,02-2월-2021 19:06:53.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.82354021,-1.53827465,-8.8381958,0.0130769,
Tue Feb 02 19:06:50 GMT+09:00 2021,02-2월-2021 19:06:54.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.81994891,-1.47841954,-8.86094093,0.01409322,
Tue Feb 02 19:06:51 GMT+09:00 2021,02-2월-2021 19:06:55.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.76248789,-1.61728323,-8.73165321,0.00211519,
Tue Feb 02 19:06:52 GMT+09:00 2021,02-2월-2021 19:06:56.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.76607919,-1.50954413,-8.765172,0.00357604,
Tue Feb 02 19:06:53 GMT+09:00 2021,02-2월-2021 19:06:57.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.79121828,-1.51912093,-8.83699894,0.01137245,
Tue Feb 02 19:06:54 GMT+09:00 2021,02-2월-2021 19:06:58.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.83311701,-1.40180504,-8.77355194,0.00538301,
Tue Feb 02 19:06:55 GMT+09:00 2021,02-2월-2021 19:06:59.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.82832861,-1.58017313,-8.66581345,-0.00193238,
Tue Feb 02 19:06:56 GMT+09:00 2021,02-2월-2021 19:07:00.310,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.8678329,-1.55503404,-8.73763943,0.0058651,
Tue Feb 02 19:06:57 GMT+09:00 2021,02-2월-2021 19:07:01.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.8618474,-1.49039054,-8.78552341,0.00899756,
Tue Feb 02 19:06:58 GMT+09:00 2021,02-2월-2021 19:07:02.312,127.0191007386893,37.54675834905356,0.0,4.0,48.0,0.0,3.89057779,-1.52869773,-8.78193188,0.01044124,
Tue Feb 02 19:06:59 GMT+09:00 2021,02-2월-2021 19:07:03.312,127.0191007386893,37.54675834905356,0.0,4.0,48.0,0.0,4.89015675,-3.58292294,-10.41238308,0.2471953,
Tue Feb 02 19:07:00 GMT+09:00 2021,02-2월-2021 19:07:04.311,127.0191007386893,37.54675834905356,0.0,4.0,48.0,0.0,3.8833952,-2.65876102,-9.95149899,0.14114815,
Tue Feb 02 19:07:01 GMT+09:00 2021,02-2월-2021 19:07:05.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.15675497,-1.64122522,-8.91361332,-0.00266576,
Tue Feb 02 19:07:02 GMT+09:00 2021,02-2월-2021 19:07:06.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,2.85149431,-1.70227742,-8.45632076,-0.05489916,
Tue Feb 02 19:07:03 GMT+09:00 2021,02-2월-2021 19:07:07.311,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,2.68509722,-0.24061728,-7.91163969,-0.12897861,
Tue Feb 02 19:07:04 GMT+09:00 2021,02-2월-2021 19:07:08.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,2.82755232,-1.66397023,-9.25358963,0.0198136,
Tue Feb 02 19:07:05 GMT+09:00 2021,02-2월-2021 19:07:09.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,2.86107111,-1.87825119,-8.87769985,-0.0111149,
Tue Feb 02 19:07:06 GMT+09:00 2021,02-2월-2021 19:07:10.312,127.0191007386893,37.54675834905356,0.0,3.5,48.0,0.0,3.19147086,-2.18111777,-8.79749393,-0.0014587,
Tue Feb 02 19:07:07 GMT+09:00 2021,02-2월-2021 19:07:11.312,127.0191007386893,37.54675834905356,0.0,4.0,48.0,0.0,3.19985056,-1.9452889,-8.86453152,-0.00005704,
Tue Feb 02 19:07:08 GMT+09:00 2021,02-2월-2021 19:07:12.312,127.01910174451768,37.546762665733695,0.52,4.0,48.0,270.0,3.01908827,-1.875857,-8.9806509,0.00355232,
Tue Feb 02 19:07:09 GMT+09:00 2021,02-2월-2021 19:07:13.312,127.01910400763154,37.54676748532802,0.38,4.0,48.0,273.4,2.82635522,-1.75734401,-9.0644474,0.00331444,
Tue Feb 02 19:07:10 GMT+09:00 2021,02-2월-2021 19:07:14.312,127.01910828240216,37.54676723387092,0.089999996,4.0,47.0,273.6,2.8874073,-1.82557881,-9.083601,0.00826842,
Tue Feb 02 19:07:11 GMT+09:00 2021,02-2월-2021 19:07:15.311,127.01910845004022,37.54676715005189,0.0,4.0,47.0,0.0,3.14957237,-1.74297881,-9.02733707,0.00967985,
Tue Feb 02 19:07:12 GMT+09:00 2021,02-2월-2021 19:07:16.317,127.01910845004022,37.54676715005189,0.0,4.0,47.0,0.0,2.80121589,-0.94930094,-9.34097767,0.01778215,
Tue Feb 02 19:07:13 GMT+09:00 2021,02-2월-2021 19:07:17.311,127.01910845004022,37.54676715005189,0.0,4.0,47.0,0.0,3.67509961,-2.03746557,-8.62391472,-0.00309974,
Tue Feb 02 19:07:14 GMT+09:00 2021,02-2월-2021 19:07:18.311,127.01910350471735,37.54676258191466,0.98999995,4.0,47.0,252.5,3.64158082,-2.00274968,-8.77235508,0.00850302,
Tue Feb 02 19:07:15 GMT+09:00 2021,02-2월-2021 19:07:19.311,127.01910207979381,37.546755792573094,0.25,4.5,47.0,251.4,3.32794046,-1.52750063,-8.9710741,0.00672817,
Tue Feb 02 19:07:16 GMT+09:00 2021,02-2월-2021 19:07:20.311,127.0191028341651,37.546756085939705,0.0,4.5,47.0,0.0,2.63242483,-0.11611878,-9.24281597,-0.00127769,
Tue Feb 02 19:07:17 GMT+09:00 2021,02-2월-2021 19:07:21.311,127.01909461989999,37.54674661438912,1.3,4.5,47.0,239.6,3.09929419,-0.85353291,-9.56842709,0.04795057,
Tue Feb 02 19:07:18 GMT+09:00 2021,02-2월-2021 19:07:22.311,127.01907710172236,37.546736346557736,2.1599998,4.5,47.0,240.3,2.83234072,-0.74220252,-9.07761574,-0.00871253,
Tue Feb 02 19:07:19 GMT+09:00 2021,02-2월-2021 19:07:23.312,127.01905405148864,37.54672234877944,2.3899999,4.0,47.0,236.5,2.7461493,-0.81043726,-8.63947678,-0.05321443,
Tue Feb 02 19:07:20 GMT+09:00 2021,02-2월-2021 19:07:24.312,127.01902471482754,37.54670780617744,3.52,4.0,47.0,235.5,3.53863001,-1.29406607,-8.9710741,0.01086479,
Tue Feb 02 19:07:21 GMT+09:00 2021,02-2월-2021 19:07:25.311,127.01898188330233,37.54668094217777,5.02,4.0,47.0,236.6,3.32075787,-1.13126028,-8.60356426,-0.03387332,
Tue Feb 02 19:07:22 GMT+09:00 2021,02-2월-2021 19:07:26.311,127.01892773620784,37.54665625747293,5.33,4.0,47.0,237.5,3.27047944,-1.09055889,-9.15901852,0.01659083,
Tue Feb 02 19:07:23 GMT+09:00 2021,02-2월-2021 19:07:27.311,127.01887493021786,37.54662528634071,5.75,4.5,47.0,233.0,3.51708221,-0.75656772,-9.17936897,0.02401143,
Tue Feb 02 19:07:24 GMT+09:00 2021,02-2월-2021 19:07:28.311,127.01881701126695,37.54658978898078,6.43,4.5,47.0,232.0,3.25012875,-0.99119949,-8.08282471,-0.08721793,
Tue Feb 02 19:07:25 GMT+09:00 2021,02-2월-2021 19:07:29.311,127.01875045895576,37.54654855001718,7.0,4.5,46.0,229.8,3.47278953,-0.89782566,-9.65461826,0.06888968,
Tue Feb 02 19:07:26 GMT+09:00 2021,02-2월-2021 19:07:30.311,127.01868466101587,37.54650039598346,7.58,5.0,47.0,226.6,2.80121589,-1.26174426,-8.83699894,-0.02729774,
Tue Feb 02 19:07:27 GMT+09:00 2021,02-2월-2021 19:07:31.311,127.0186160132289,37.54645220004022,8.429999,4.5,47.0,226.0,3.26329684,-1.40539634,-9.41759205,0.04504985,
Tue Feb 02 19:07:28 GMT+09:00 2021,02-2월-2021 19:07:32.311,127.018539654091,37.54639750812203,9.179999,4.5,46.0,226.8,4.36941814,-1.70227742,-8.86812305,0.04159003,
Tue Feb 02 19:07:29 GMT+09:00 2021,02-2월-2021 19:07:33.311,127.01845717616379,37.54633841570467,9.9,4.0,46.0,225.5,4.54299784,-1.98120189,-8.9315691,0.06023794,
Tue Feb 02 19:07:30 GMT+09:00 2021,02-2월-2021 19:07:34.311,127.01837562024593,37.546274294145405,9.389999,4.0,47.0,223.0,3.61404753,-1.18153858,-8.86812305,0.00257641,
Tue Feb 02 19:07:31 GMT+09:00 2021,02-2월-2021 19:07:35.312,127.01829766854644,37.546212980523705,8.95,4.0,47.0,222.7,3.65953732,-1.02352118,-8.65982723,-0.01699686,
Tue Feb 02 19:07:32 GMT+09:00 2021,02-2월-2021 19:07:36.311,127.0182320382446,37.54615242127329,8.98,4.0,47.0,223.3,4.41371107,-1.75734401,-9.17697525,0.07238728,
Tue Feb 02 19:07:33 GMT+09:00 2021,02-2월-2021 19:07:37.311,127.01816816814244,37.54609303548932,8.91,4.0,48.0,223.4,4.60285282,-2.03626847,-8.72447109,0.04572695,
Tue Feb 02 19:07:34 GMT+09:00 2021,02-2월-2021 19:07:38.311,127.01810505241156,37.54604337271303,7.83,4.0,49.0,222.9,5.03740025,-2.61087704,-8.74123001,0.08130258,
Tue Feb 02 19:07:35 GMT+09:00 2021,02-2월-2021 19:07:39.312,127.01805551536381,37.54599861335009,6.08,3.5,50.0,222.3,5.07091904,-2.52229142,-8.9998045,0.10295135,
Tue Feb 02 19:07:36 GMT+09:00 2021,02-2월-2021 19:07:40.311,127.01802366413176,37.54597124643624,4.2799997,3.5,50.0,221.7,3.12802458,-1.34673846,-9.14944172,0.01417947,
Tue Feb 02 19:07:37 GMT+09:00 2021,02-2월-2021 19:07:41.311,127.01799793168902,37.54594438243657,3.26,4.0,51.0,221.2,2.42412925,-1.47602534,-9.21767616,0.00215173,
Tue Feb 02 19:07:38 GMT+09:00 2021,02-2월-2021 19:07:42.311,127.01796968467534,37.54591969773173,4.13,4.0,51.0,222.3,3.21541286,-2.46123934,-8.5484972,-0.01677608,
Tue Feb 02 19:07:39 GMT+09:00 2021,02-2월-2021 19:07:43.311,127.01792953535914,37.545889229513705,5.17,4.0,51.0,223.8,3.29801273,-1.82438171,-8.65384197,-0.01882124,
Tue Feb 02 19:07:40 GMT+09:00 2021,02-2월-2021 19:07:44.311,127.01788963750005,37.545859389938414,4.94,4.5,51.0,223.6,3.45363593,-1.21984577,-9.05726528,0.01490569,
Tue Feb 02 19:07:41 GMT+09:00 2021,02-2월-2021 19:07:45.312,127.01784856617451,37.54582753870636,5.7599998,4.0,50.0,224.5,4.24731398,-1.69389772,-8.43836403,-0.00264597,
Tue Feb 02 19:07:42 GMT+09:00 2021,02-2월-2021 19:07:46.312,127.01779693365097,37.54578315652907,6.47,4.0,50.0,223.6,3.74094009,-2.40138435,-8.11275291,-0.03799903,
Tue Feb 02 19:07:43 GMT+09:00 2021,02-2월-2021 19:07:47.311,127.01774555258453,37.54574195947498,6.22,4.0,50.0,226.3,3.26329684,-2.50672913,-8.38808537,-0.02859843,
Tue Feb 02 19:07:44 GMT+09:00 2021,02-2월-2021 19:07:48.311,127.01768461614847,37.5457047438249,6.72,3.5,50.0,226.8,4.5370121,-2.41694665,-8.70890903,0.0498789,
Tue Feb 02 19:07:45 GMT+09:00 2021,02-2월-2021 19:07:49.311,127.01762862503529,37.545663211494684,7.0699997,4.0,50.0,226.6,4.88776255,-2.7688942,-8.68017864,0.07296187,
Tue Feb 02 19:07:46 GMT+09:00 2021,02-2월-2021 19:07:50.312,127.01757246628404,37.545626373030245,6.58,4.0,51.0,226.4,4.63158321,-2.44328284,-8.14268017,0.0058642,
