time,Soc
1666,0.830501313
1667,0.830407528
1668,0.830313663
1669,0.830219748
1670,0.830125805
1671,0.830116727
1672,0.830107649
1673,0.83009857
1674,0.830089492
1675,0.830080414
1676,0.830071336
1677,0.830062258
1678,0.829968322
1679,0.829874406
1680,0.829780518
1681,0.829686666
1682,0.82959286
1683,0.829499113
1684,0.829405437
1685,0.829311848
1686,0.829218359
1687,0.829143729
1688,0.829082454
1689,0.829025607
1690,0.828968779
1691,0.828912
1692,0.82885555
1693,0.82879872
1694,0.828742248
1695,0.828686262
1696,0.828630697
1697,0.828575507
1698,0.828520659
1699,0.828465911
1700,0.828410647
1701,0.828354819
1702,0.828297318
1703,0.828237557
1704,0.828175607
1705,0.828111566
1706,0.828045506
1707,0.827977525
1708,0.827907754
1709,0.827836337
1710,0.827763398
1711,0.827689113
1712,0.827613656
1713,0.827537169
1714,0.827459818
1715,0.827381764
1716,0.827303131
1717,0.827224056
1718,0.827144683
1719,0.82706512
1720,0.826985462
1721,0.826905848
1722,0.826826399
1723,0.826747262
1724,0.826668561
1725,0.826569024
1726,0.826471253
1727,0.826375163
1728,0.826280687
1729,0.826187649
1730,0.826095816
1731,0.826004758
1732,0.825914116
1733,0.82582386
1734,0.825733812
1735,0.825643943
1736,0.825554411
1737,0.825465425
1738,0.82537724
1739,0.825290158
1740,0.825204466
1741,0.825120645
1742,0.825039124
1743,0.824960252
1744,0.824884463
1745,0.824812109
1746,0.824743513
1747,0.824678897
1748,0.824618386
1749,0.824561923
1750,0.824506723
1751,0.824451997
1752,0.824396795
1753,0.824341107
1754,0.824284928
1755,0.824228262
1756,0.824171433
1757,0.824086638
1758,0.823993115
1759,0.823899515
1760,0.823805847
1761,0.823712123
1762,0.823618355
1763,0.823524557
1764,0.823430741
1765,0.823336915
1766,0.823243089
1767,0.82314927
1768,0.82305546
1769,0.822961662
1770,0.822867881
1771,0.822774119
1772,0.822680379
1773,0.822586663
1774,0.822492976
1775,0.82239932
1776,0.822305701
1777,0.82221212
1778,0.822118582
1779,0.822025087
1780,0.821934034
1781,0.821853932
1782,0.821780898
1783,0.821713065
1784,0.821649324
1785,0.821588795
1786,0.821530876
1787,0.821474015
1788,0.821417169
1789,0.821361256
1790,0.821305383
1791,0.821249549
1792,0.821193744
1793,0.821137973
1794,0.821082247
1795,0.821026594
1796,0.820971032
1797,0.820915561
1798,0.820860189
1799,0.820804911
1800,0.820749716
1801,0.820694593
1802,0.820639538
1803,0.820584545
1804,0.820529608
1805,0.820474722
1806,0.820419886
1807,0.820365105
1808,0.820310374
1809,0.8202557
1810,0.820201082
1811,0.820146371
1812,0.820091562
1813,0.82003665
1814,0.819981634
1815,0.819926508
1816,0.819871263
1817,0.819815903
1818,0.819760419
1819,0.819704806
1820,0.819649052
1821,0.819592872
1822,0.81953714
1823,0.819481806
1824,0.819426827
1825,0.819372169
1826,0.819317146
1827,0.819261593
1828,0.819205231
1829,0.819146629
1830,0.819085811
1831,0.819022852
1832,0.818957819
1833,0.818890817
1834,0.818821932
1835,0.818751286
1836,0.818679032
1837,0.818605341
1838,0.818530358
1839,0.818454272
1840,0.818377271
1841,0.818299507
1842,0.818221148
1843,0.818142371
1844,0.818063321
1845,0.817984145
1846,0.817904989
1847,0.81782596
1848,0.817747144
1849,0.817668668
1850,0.817590631
1851,0.817513149
1852,0.817436314
1853,0.817377561
1854,0.81732196
1855,0.817267332
1856,0.817212045
1857,0.817156005
1858,0.81709917
1859,0.817039143
1860,0.816945649
1861,0.816851963
1862,0.816758151
1863,0.816664264
1864,0.81657033
1865,0.816561252
1866,0.816552174
1867,0.816543096
1868,0.816534018
1869,0.81652494
1870,0.816515862
1871,0.816506784
1872,0.816497706
1873,0.816488628
1874,0.816479549
1875,0.816470471
1876,0.816461393
1877,0.816452315
1878,0.816443237
1879,0.816434159
1880,0.81634024
1881,0.816246361
1882,0.816152536
1883,0.816058779
1884,0.815965102
1885,0.815871553
1886,0.815796519
1887,0.815739499
1888,0.81568267
1889,0.815626089
1890,0.815569988
1891,0.815514315
1892,0.815459033
1893,0.815404102
1894,0.81534947
1895,0.815294347
1896,0.815238684
1897,0.815181927
1898,0.815122959
1899,0.815061836
1900,0.814998637
1901,0.814933456
1902,0.814866369
1903,0.814797517
1904,0.814727039
1905,0.814655043
1906,0.81458166
1907,0.814507015
1908,0.814431198
1909,0.814354302
1910,0.814276447
1911,0.81419771
1912,0.81411818
1913,0.814038004
1914,0.813957333
1915,0.813876346
1916,0.813795214
1917,0.813686721
1918,0.813579481
1919,0.813473754
1920,0.813369608
1921,0.813267115
1922,0.813166341
1923,0.813067091
1924,0.812969139
1925,0.812872469
1926,0.812776822
1927,0.812682003
1928,0.812587922
1929,0.812494496
1930,0.8124017
1931,0.812309565
1932,0.812218123
1933,0.812127633
1934,0.812038345
1935,0.811950443
1936,0.811864248
1937,0.811780016
1938,0.811697991
1939,0.811618359
1940,0.811541275
1941,0.811466782
1942,0.811394946
1943,0.811325737
1944,0.811259182
1945,0.811195275
1946,0.811133975
1947,0.811075203
1948,0.811018924
1949,0.810962994
1950,0.810906568
1951,0.810849735
1952,0.810792883
1953,0.810725006
1954,0.810631524
1955,0.810537922
1956,0.810444236
1957,0.810350489
1958,0.810256704
1959,0.810162898
1960,0.810069079
1961,0.809975255
1962,0.80988143
1963,0.80978761
1964,0.809693798
1965,0.809599996
1966,0.809506206
1967,0.809412431
1968,0.809318673
1969,0.809224933
1970,0.809131214
1971,0.80903752
1972,0.808943853
1973,0.808850218
1974,0.808756619
1975,0.80866306
1976,0.808569548
1977,0.808476087
1978,0.808396333
1979,0.808326078
1980,0.808262318
1981,0.808168703
1982,0.808078345
1983,0.808016638
1984,0.807959805
1985,0.807903055
1986,0.807846816
1987,0.807791028
1988,0.807735645
1989,0.807680625
1990,0.807625938
1991,0.807570953
1992,0.807515449
1993,0.807459383
1994,0.807401136
1995,0.807340769
1996,0.807278361
1997,0.807214001
1998,0.807147761
1999,0.807079771
2000,0.807010156
2001,0.806939011
2002,0.806866451
2003,0.806792593
2004,0.806717519
2005,0.80664132
2006,0.806564108
2007,0.806485964
2008,0.806406963
2009,0.806327241
2010,0.806246947
2011,0.806166255
2012,0.806085339
2013,0.80594215
2014,0.805798189
2015,0.805654027
2016,0.805510213
2017,0.805367113
2018,0.805225009
2019,0.805083829
2020,0.804943364
2021,0.804803564
2022,0.804664067
2023,0.804524443
2024,0.80438439
2025,0.804243654
2026,0.804102127
2027,0.803959827
2028,0.803816759
2029,0.80367335
2030,0.803530064
2031,0.803387308
2032,0.803245736
2033,0.803106034
2034,0.802968871
2035,0.802834776
2036,0.802704276
2037,0.8025777
2038,0.802455282
2039,0.802337099
2040,0.802223302
2041,0.802113957
2042,0.802008987
2043,0.801907649
2044,0.801810009
2045,0.801623114
2046,0.801437172
2047,0.801252132
2048,0.801067985
2049,0.800884599
2050,0.800702091
2051,0.800520457
2052,0.800339609
2053,0.80015971
2054,0.799980824
2055,0.799802956
2056,0.799626025
2057,0.799449821
2058,0.799274185
2059,0.799099
2060,0.798923971
2061,0.79874912
2062,0.79857441
2063,0.798399524
2064,0.798224228
2065,0.798048393
2066,0.797871914
2067,0.797694682
2068,0.797516853
2069,0.797338529
2070,0.797159568
2071,0.796979968
2072,0.796799802
2073,0.796619043
2074,0.796437659
2075,0.796255611
2076,0.79607302
2077,0.795924053
2078,0.795776409
2079,0.795629847
2080,0.795484261
2081,0.795339505
2082,0.795195636
2083,0.795052625
2084,0.794910424
2085,0.794769231
2086,0.794629155
2087,0.794490318
2088,0.794352814
2089,0.794216647
2090,0.79408186
2091,0.793948499
2092,0.793816452
2093,0.793685768
2094,0.793556403
2095,0.793428045
2096,0.793300394
2097,0.793173137
2098,0.793045925
2099,0.792918364
2100,0.792790208
2101,0.792661179
2102,0.792530889
2103,0.792399096
2104,0.792265669
2105,0.792130482
2106,0.791993463
2107,0.791854584
2108,0.791713973
2109,0.791599654
2110,0.791484497
2111,0.791368576
2112,0.791252067
2113,0.791135048
2114,0.791017649
2115,0.790899788
2116,0.790781332
2117,0.790662355
2118,0.790542765
2119,0.790422605
2120,0.790301908
2121,0.790180674
2122,0.790058917
2123,0.789936733
2124,0.789814098
2125,0.789691175
2126,0.789568037
2127,0.789444488
2128,0.789320387
2129,0.789195527
2130,0.789069788
2131,0.788943141
2132,0.788815789
2133,0.788687943
2134,0.788559742
2135,0.788431364
2136,0.788303025
2137,0.788174882
2138,0.788047018
2139,0.787919409
2140,0.787792026
2141,0.78767721
2142,0.787561105
2143,0.787443813
2144,0.787325546
2145,0.787206432
2146,0.787086659
2147,0.786966222
2148,0.786845057
2149,0.786723289
2150,0.786600877
2151,0.78647789
2152,0.786354364
2153,0.786230291
2154,0.786105664
2155,0.785980549
2156,0.785854879
2157,0.785728765
2158,0.785602228
2159,0.785475023
2160,0.785346948
2161,0.785217751
2162,0.785087267
2163,0.78495543
2164,0.784822421
2165,0.784688435
2166,0.784553592
2167,0.78441807
2168,0.784282096
2169,0.784145845
2170,0.78400943
2171,0.783872875
2172,0.783736219
2173,0.783551103
2174,0.783367148
2175,0.783184272
2176,0.783002451
2177,0.782821547
2178,0.782641672
2179,0.782462831
2180,0.782284957
2181,0.78210824
2182,0.781932785
2183,0.781758647
2184,0.781585803
2185,0.781414091
2186,0.781243387
2187,0.781073592
2188,0.780904419
2189,0.780735864
2190,0.780567848
2191,0.780400005
2192,0.780232038
2193,0.78006373
2194,0.77989488
2195,0.779725287
2196,0.779555015
2197,0.779384085
2198,0.779212294
2199,0.779039591
2200,0.778866006
2201,0.778691484
2202,0.778515978
2203,0.77833945
2204,0.778162021
2205,0.777976387
2206,0.777791818
2207,0.777608237
2208,0.777425601
2209,0.777243745
2210,0.777062746
2211,0.776882557
2212,0.776703043
2213,0.776524325
2214,0.776346418
2215,0.776169282
2216,0.775992792
2217,0.775816717
2218,0.775640893
2219,0.775465209
2220,0.775289386
2221,0.775113473
2222,0.77493747
2223,0.774761101
2224,0.774584192
2225,0.774406683
2226,0.774228544
2227,0.774049718
2228,0.773870401
2229,0.773690722
2230,0.773510563
2231,0.773329941
2232,0.773148949
2233,0.772967573
2234,0.772785795
2235,0.772603584
2236,0.772421066
2237,0.772063941
2238,0.771703703
2239,0.771340502
2240,0.770974164
2241,0.77060429
2242,0.770230936
2243,0.769854576
2244,0.769475309
2245,0.769093123
2246,0.768708445
2247,0.7683214
2248,0.767931655
2249,0.767538977
2250,0.767143617
2251,0.766746117
2252,0.766346556
2253,0.76594538
2254,0.76554266
2255,0.765137773
2256,0.764729881
2257,0.764318437
2258,0.763902927
2259,0.763482646
2260,0.763057674
2261,0.762628272
2262,0.76219382
2263,0.761754398
2264,0.761309975
2265,0.760860441
2266,0.760405543
2267,0.75994566
2268,0.759481586
2269,0.759028682
2270,0.758568876
2271,0.758102348
2272,0.757628588
2273,0.757146847
2274,0.756657026
2275,0.756159858
2276,0.755655437
2277,0.755143416
2278,0.754624228
2279,0.754097617
2280,0.753562347
2281,0.753017335
2282,0.752462397
2283,0.751898064
2284,0.751324447
2285,0.750743457
2286,0.750155488
2287,0.749560215
2288,0.748957002
2289,0.748345891
2290,0.747727301
2291,0.747101495
2292,0.74646994
2293,0.74583437
2294,0.745195226
2295,0.744553835
2296,0.743911265
2297,0.743268383
2298,0.742625651
2299,0.741984269
2300,0.741345546
2301,0.740547232
2302,0.739748064
2303,0.738952256
2304,0.73816308
2305,0.737383897
2306,0.736618516
2307,0.73587227
2308,0.735149382
2309,0.73445261
2310,0.733785224
2311,0.733148807
2312,0.732543098
2313,0.73196805
2314,0.73142964
2315,0.730927914
2316,0.730461738
2317,0.730029622
2318,0.72962945
2319,0.729257395
2320,0.728911362
2321,0.728589803
2322,0.728291057
2323,0.728013578
2324,0.727757366
2325,0.72752258
2326,0.727308524
2327,0.727114797
2328,0.726939682
2329,0.726782289
2330,0.726640703
2331,0.726513522
2332,0.726399839
2333,0.726313984
2334,0.726235926
2335,0.726165247
2336,0.72610182
2337,0.726045382
2338,0.725990751
2339,0.725935282
2340,0.725878851
2341,0.725822003
2342,0.725732798
2343,0.725639128
2344,0.725545315
2345,0.725451422
2346,0.725357488
2347,0.725348409
2348,0.725339331
2349,0.725330253
2350,0.725321175
2351,0.725312097
2352,0.725303019
2353,0.725293941
2354,0.725199998
2355,0.725106074
2356,0.725012176
2357,0.724918314
2358,0.724824498
2359,0.724730739
2360,0.724637049
2361,0.724627971
2362,0.724618893
2363,0.724609815
2364,0.724600736
2365,0.724591658
2366,0.72458258
2367,0.724573502
2368,0.724564424
2369,0.724555346
2370,0.724546268
2371,0.72453719
2372,0.724528112
2373,0.724434348
2374,0.724349757
2375,0.724292928
2376,0.72423702
2377,0.724181113
2378,0.724125206
2379,0.724069299
2380,0.724013392
2381,0.723957484
2382,0.723901577
2383,0.72384567
2384,0.723789763
2385,0.723732922
2386,0.723671301
2387,0.723577722
2388,0.723483909
2389,0.723474831
2390,0.723465753
2391,0.723456675
2392,0.723447597
2393,0.723438519
2394,0.723429441
2395,0.723420363
2396,0.723411285
2397,0.723402207
2398,0.723393128
2399,0.72338405
2400,0.723374972
2401,0.723365894
2402,0.723356816
2403,0.723347738
2404,0.72333866
2405,0.723329582
2406,0.723320504
2407,0.723311426
2408,0.723217503
2409,0.723123634
2410,0.723029845
2411,0.72293617
2412,0.722842643
2413,0.722773103
2414,0.722716257
2415,0.722659426
2416,0.722603225
2417,0.722547575
2418,0.722492408
2419,0.722437676
2420,0.722382622
2421,0.722326893
2422,0.722269385
2423,0.722209289
2424,0.722146728
2425,0.722072458
2426,0.721995732
2427,0.721916585
2428,0.721835138
2429,0.721751533
2430,0.721665907
2431,0.721578329
2432,0.721488915
2433,0.72139794
2434,0.72130562
2435,0.721212295
2436,0.721118349
2437,0.721024194
2438,0.720930197
2439,0.720836718
2440,0.720744055
2441,0.720652585
2442,0.720562628
2443,0.720474444
2444,0.720388346
2445,0.720304539
2446,0.720223198
2447,0.720144466
2448,0.720068412
2449,0.719995054
2450,0.719924334
2451,0.71985611
2452,0.719790226
2453,0.719726527
2454,0.719664777
2455,0.719604746
2456,0.719546206
2457,0.719452363
2458,0.719358446
2459,0.719349368
2460,0.71934029
2461,0.719331212
2462,0.719322134
2463,0.719313056
2464,0.719303978
2465,0.719294899
2466,0.719285821
2467,0.719276743
2468,0.719267665
2469,0.719258587
2470,0.719249509
2471,0.719240431
2472,0.719231353
2473,0.719222275
2474,0.719128342
2475,0.719034468
2476,0.718940683
2477,0.718847022
2478,0.718753524
2479,0.718688311
2480,0.718631476
2481,0.718574779
2482,0.718518678
2483,0.718463093
2484,0.718407961
2485,0.718353229
2486,0.718298238
2487,0.71824265
2488,0.718185935
2489,0.71812854
2490,0.718069595
2491,0.718009209
2492,0.71794752
2493,0.717884612
2494,0.717820522
2495,0.717755213
2496,0.717688672
2497,0.717620962
2498,0.717552098
2499,0.717482167
2500,0.717411284
2501,0.717339617
2502,0.71726733
2503,0.717194626
2504,0.717121707
2505,0.717048798
2506,0.716976064
2507,0.716903653
2508,0.716831736
2509,0.716760425
2510,0.716689844
2511,0.716620117
2512,0.716551345
2513,0.716483614
2514,0.716416977
2515,0.716351437
2516,0.716286976
2517,0.716223594
2518,0.716161229
2519,0.716099828
2520,0.716039303
2521,0.71594676
2522,0.715857055
2523,0.715769811
2524,0.715684682
2525,0.715601258
2526,0.715519092
2527,0.715437582
2528,0.715356258
2529,0.715274995
2530,0.715193585
2531,0.715111985
2532,0.715030386
2533,0.714949108
2534,0.714868592
2535,0.71478932
2536,0.71471176
2537,0.714636533
2538,0.714564216
2539,0.714495317
2540,0.71443044
2541,0.714370031
2542,0.714314095
2543,0.714259297
2544,0.714204142
2545,0.714148277
2546,0.714091612
2547,0.714034766
2548,0.713960563
2549,0.71386699
2550,0.713773275
2551,0.713679465
2552,0.713585592
2553,0.71349175
2554,0.71339789
2555,0.71330402
2556,0.71321014
2557,0.713116255
2558,0.713022365
2559,0.712928477
2560,0.712834594
2561,0.712740721
2562,0.712646862
2563,0.712553021
2564,0.712459199
2565,0.712365398
2566,0.712271618
2567,0.712177863
2568,0.712084134
2569,0.711990432
2570,0.711896762
2571,0.711803128
2572,0.711709535
2573,0.711615987
2574,0.711522487
2575,0.711431953
2576,0.711352949
2577,0.71128159
2578,0.71121524
2579,0.711152547
2580,0.711092718
2581,0.711035095
2582,0.710978233
2583,0.710921383
2584,0.710864542
2585,0.710770685
2586,0.710676778
2587,0.710582837
2588,0.710573759
2589,0.710564681
2590,0.710555602
2591,0.710546524
2592,0.710537446
2593,0.710528368
2594,0.71051929
2595,0.710510212
2596,0.710501134
2597,0.710492056
2598,0.710482978
2599,0.7104739
2600,0.710464822
2601,0.710455743
2602,0.710361824
2603,0.710267961
2604,0.71017418
2605,0.710080516
2606,0.709987006
2607,0.709919854
2608,0.709863013
2609,0.70980622
2610,0.709750014
2611,0.709694312
2612,0.70963905
2613,0.709584174
2614,0.709529438
2615,0.709474175
2616,0.709418337
2617,0.709352114
2618,0.709283849
2619,0.709213647
2620,0.709141667
2621,0.709068037
2622,0.708992847
2623,0.708916126
2624,0.708837918
2625,0.708758344
2626,0.708677494
2627,0.708595546
2628,0.708512704
2629,0.708429231
2630,0.70834537
2631,0.708261396
2632,0.708177563
2633,0.708094159
2634,0.708011408
2635,0.707929507
2636,0.707848691
2637,0.707769136
2638,0.707691025
2639,0.707614522
2640,0.707539785
2641,0.707466942
2642,0.707396052
2643,0.70732711
2644,0.707260075
2645,0.707194912
2646,0.7071315
2647,0.707069715
2648,0.707009394
2649,0.706949593
2650,0.706856101
2651,0.706762406
2652,0.706668568
2653,0.706574642
2654,0.706565564
2655,0.706556486
2656,0.706547408
2657,0.706538329
2658,0.706529251
2659,0.706520173
2660,0.706511095
2661,0.706502017
2662,0.706492939
2663,0.706483861
2664,0.706474783
2665,0.706465705
2666,0.706456627
2667,0.706362684
2668,0.706268789
2669,0.706174964
2670,0.706081237
2671,0.705987637
2672,0.705899248
2673,0.705837889
2674,0.705781058
2675,0.705724356
2676,0.705668189
2677,0.705612481
2678,0.705557173
2679,0.70550222
2680,0.705447592
2681,0.705392878
2682,0.705337956
2683,0.705282547
2684,0.70522663
2685,0.705169124
2686,0.705109685
2687,0.705048327
2688,0.70498506
2689,0.704919954
2690,0.704853018
2691,0.704784319
2692,0.704713929
2693,0.704641974
2694,0.704568579
2695,0.704493921
2696,0.704418199
2697,0.704341636
2698,0.704264412
2699,0.704186727
2700,0.70410878
2701,0.704030731
2702,0.703952759
2703,0.703875041
2704,0.703797714
2705,0.703720917
2706,0.703644766
2707,0.70356934
2708,0.703494689
2709,0.703420893
2710,0.703347989
2711,0.703276032
2712,0.703205046
2713,0.703105474
2714,0.703008075
2715,0.702912636
2716,0.702818957
2717,0.702726742
2718,0.702635648
2719,0.702545155
2720,0.702454857
2721,0.702364718
2722,0.702274596
2723,0.70218452
2724,0.702094736
2725,0.702005558
2726,0.701917344
2727,0.701830477
2728,0.701745311
2729,0.70166238
2730,0.701582146
2731,0.701504973
2732,0.701431325
2733,0.701361596
2734,0.701296109
2735,0.701235067
2736,0.701178559
2737,0.70112345
2738,0.701068596
2739,0.70101319
2740,0.700957206
2741,0.700900615
2742,0.700843786
2743,0.700785791
2744,0.700714406
2745,0.70062065
2746,0.700526858
2747,0.70043304
2748,0.7003392
2749,0.700245342
2750,0.700151471
2751,0.700057593
2752,0.699963716
2753,0.699869841
2754,0.699775976
2755,0.699682125
2756,0.699588288
2757,0.699494468
2758,0.699400666
2759,0.699306884
2760,0.699213124
2761,0.699119389
2762,0.699025681
2763,0.698932004
2764,0.698838364
2765,0.698744763
2766,0.698651207
2767,0.698557694
2768,0.698464226
2769,0.698380607
2770,0.69830488
2771,0.698234698
2772,0.698168742
2773,0.69810599
2774,0.698045788
2775,0.697987822
2776,0.697930959
2777,0.697865819
2778,0.697792649
2779,0.697708083
2780,0.697614598
2781,0.697521064
2782,0.697427493
2783,0.697333902
2784,0.697240304
2785,0.697146702
2786,0.697053106
2787,0.696959518
2788,0.696865941
2789,0.696772377
2790,0.696678835
2791,0.696585325
2792,0.69649186
2793,0.696411731
2794,0.696342766
2795,0.696281999
2796,0.696225144
2797,0.696168314
2798,0.696111477
2799,0.69605493
2800,0.695998715
2801,0.695942814
2802,0.695887196
2803,0.695831842
2804,0.695776733
2805,0.695721844
2806,0.695667158
2807,0.695612358
2808,0.695557245
2809,0.695501438
2810,0.695444275
2811,0.695385152
2812,0.695324214
2813,0.695261558
2814,0.69519724
2815,0.69513126
2816,0.695063622
2817,0.694994387
2818,0.69492356
2819,0.694851208
2820,0.694777412
2821,0.694702315
2822,0.694626069
2823,0.69454888
2824,0.694470974
2825,0.694392591
2826,0.694313934
2827,0.694235209
2828,0.694156634
2829,0.694078372
2830,0.694000603
2831,0.693923491
2832,0.693847179
2833,0.6937718
2834,0.693697455
2835,0.693624203
2836,0.693552071
2837,0.69348111
2838,0.693411315
2839,0.693342697
2840,0.693275229
2841,0.693219437
2842,0.693163019
2843,0.69310619
2844,0.693044709
2845,0.692951226
2846,0.692857564
2847,0.692763779
2848,0.692669914
2849,0.692575998
2850,0.692482055
2851,0.692472977
2852,0.692463899
2853,0.692454821
2854,0.692445743
2855,0.692436665
2856,0.692427587
2857,0.692418509
2858,0.692324572
2859,0.692230657
2860,0.692136769
2861,0.692042917
2862,0.691949111
2863,0.691855364
2864,0.691761688
2865,0.691668099
2866,0.691574609
2867,0.69149998
2868,0.691438705
2869,0.691381858
2870,0.691325029
2871,0.691268251
2872,0.691211801
2873,0.69115497
2874,0.691098499
2875,0.691042513
2876,0.690986948
2877,0.690931758
2878,0.69087691
2879,0.690822162
2880,0.690766897
2881,0.690711069
2882,0.690653569
2883,0.690593808
2884,0.690531858
2885,0.690467817
2886,0.690401756
2887,0.690333776
2888,0.690264005
2889,0.690192587
2890,0.690119649
2891,0.690045363
2892,0.689969907
2893,0.68989342
2894,0.689816069
2895,0.689738015
2896,0.689659382
2897,0.689580307
2898,0.689500933
2899,0.689421371
2900,0.689341713
2901,0.689262098
2902,0.68918265
2903,0.689103512
2904,0.689024812
2905,0.688925275
2906,0.688827504
2907,0.688731413
2908,0.688636937
2909,0.688543899
2910,0.688452067
2911,0.688361008
2912,0.688270367
2913,0.688180111
2914,0.688090063
2915,0.688000194
2916,0.687910662
2917,0.687821676
2918,0.687733491
2919,0.687646409
2920,0.687560717
2921,0.687476896
2922,0.687395375
2923,0.687316503
2924,0.687240714
2925,0.68716836
2926,0.687099764
2927,0.687035148
2928,0.686974637
2929,0.686918173
2930,0.686862973
2931,0.686808248
2932,0.686753045
2933,0.686697357
2934,0.686641178
2935,0.686584512
2936,0.686527684
2937,0.686442889
2938,0.686349366
2939,0.686255765
2940,0.686162098
2941,0.686068374
2942,0.685974605
2943,0.685880807
2944,0.685786992
2945,0.685693166
2946,0.68559934
2947,0.68550552
2948,0.685411711
2949,0.685317913
2950,0.685224132
2951,0.68513037
2952,0.68503663
2953,0.684942914
2954,0.684849226
2955,0.684755571
2956,0.684661951
2957,0.684568371
2958,0.684474832
2959,0.684381337
2960,0.684290285
2961,0.684210183
2962,0.684137149
2963,0.684069316
2964,0.684005575
2965,0.683945045
2966,0.683887126
2967,0.683830266
2968,0.68377342
2969,0.683717506
2970,0.683661634
2971,0.683605799
2972,0.683549995
2973,0.683494224
2974,0.683438498
2975,0.683382845
2976,0.683327283
2977,0.683271812
2978,0.68321644
2979,0.683161162
2980,0.683105967
2981,0.683050844
2982,0.682995789
2983,0.682940795
2984,0.682885859
2985,0.682830972
2986,0.682776137
2987,0.682721356
2988,0.682666625
2989,0.682611951
2990,0.682557333
2991,0.682502622
2992,0.682447813
2993,0.6823929
2994,0.682337885
2995,0.682282758
2996,0.682227514
2997,0.682172154
2998,0.68211667
2999,0.682061057
3000,0.682005302
3001,0.681949123
3002,0.681893391
3003,0.681838057
3004,0.681783077
3005,0.68172842
3006,0.681673397
3007,0.681617843
3008,0.681561481
3009,0.681502879
3010,0.681442062
3011,0.681379103
3012,0.68131407
3013,0.681247068
3014,0.681178182
3015,0.681107537
3016,0.681035283
3017,0.680961592
3018,0.680886609
3019,0.680810523
3020,0.680733522
3021,0.680655758
3022,0.680577399
3023,0.680498622
3024,0.680419571
3025,0.680340396
3026,0.68026124
3027,0.680182211
3028,0.680103395
3029,0.680024918
3030,0.679946881
3031,0.6798694
3032,0.679792565
3033,0.679733812
3034,0.679678211
3035,0.679623583
3036,0.679568296
3037,0.679512256
3038,0.679455421
3039,0.679395394
3040,0.6793019
3041,0.679208213
3042,0.679114402
3043,0.679020515
3044,0.678926581
3045,0.678917503
3046,0.678908425
3047,0.678899347
3048,0.678890269
3049,0.678881191
3050,0.678872113
3051,0.678863034
3052,0.678853956
3053,0.678844878
3054,0.6788358
3055,0.678826722
3056,0.678817644
3057,0.678808566
3058,0.678799488
3059,0.67879041
3060,0.678696491
3061,0.678602612
3062,0.678508786
3063,0.67841503
3064,0.678321353
3065,0.678227804
3066,0.67815277
3067,0.67809575
3068,0.678038921
3069,0.67798234
3070,0.677926239
3071,0.677870566
3072,0.677815284
3073,0.677760353
3074,0.677705721
3075,0.677650598
3076,0.677594934
3077,0.677538178
3078,0.67747921
3079,0.677418087
3080,0.677354888
3081,0.677289706
3082,0.67722262
3083,0.677153768
3084,0.677083289
3085,0.677011294
3086,0.676937911
3087,0.676863266
3088,0.676787448
3089,0.676710553
3090,0.676632698
3091,0.676553961
3092,0.676474431
3093,0.676394255
3094,0.676313584
3095,0.676232597
3096,0.676151465
3097,0.676042972
3098,0.675935732
3099,0.675830005
3100,0.675725859
3101,0.675623366
3102,0.675522592
3103,0.675423342
3104,0.67532539
3105,0.67522872
3106,0.675133073
3107,0.675038254
3108,0.674944173
3109,0.674850747
3110,0.67475795
3111,0.674665815
3112,0.674574374
3113,0.674483884
3114,0.674394596
3115,0.674306693
3116,0.674220498
3117,0.674136267
3118,0.674054242
3119,0.67397461
3120,0.673897526
3121,0.673823033
3122,0.673751197
3123,0.673681988
3124,0.673615433
3125,0.673551526
3126,0.673490226
3127,0.673431454
3128,0.673375175
3129,0.673319245
3130,0.673262818
3131,0.673205986
3132,0.673149133
3133,0.673081257
3134,0.672987774
3135,0.672894173
3136,0.672800487
3137,0.67270674
3138,0.672612955
3139,0.672519149
3140,0.67242533
3141,0.672331505
3142,0.672237681
3143,0.672143861
3144,0.672050048
3145,0.671956246
3146,0.671862457
3147,0.671768682
3148,0.671674924
3149,0.671581184
3150,0.671487465
3151,0.671393771
3152,0.671300104
3153,0.671206469
3154,0.67111287
3155,0.671019311
3156,0.670925798
3157,0.670832337
3158,0.670752584
3159,0.670682328
3160,0.670618569
3161,0.670524954
3162,0.670434596
3163,0.670372889
3164,0.670316056
3165,0.670259305
3166,0.670203067
3167,0.670147279
3168,0.670091896
3169,0.670036875
3170,0.669982188
3171,0.669927204
3172,0.6698717
3173,0.669815633
3174,0.669757387
3175,0.669697019
3176,0.669634612
3177,0.669570252
3178,0.669504012
3179,0.669436021
3180,0.669366407
3181,0.669295261
3182,0.669222702
3183,0.669148844
3184,0.66907377
3185,0.66899757
3186,0.668920358
3187,0.668842215
3188,0.668763214
3189,0.668683492
3190,0.668603197
3191,0.668522505
3192,0.668441589
3193,0.668298401
3194,0.66815444
3195,0.668010278
3196,0.667866463
3197,0.667723364
3198,0.66758126
3199,0.66744008
3200,0.667299615
3201,0.667159815
3202,0.667020317
3203,0.666880694
3204,0.666740641
3205,0.666599905
3206,0.666458378
3207,0.666316077
3208,0.66617301
3209,0.666029601
3210,0.665886314
3211,0.665743559
3212,0.665601986
3213,0.665462285
3214,0.665325121
3215,0.665191026
3216,0.665060527
3217,0.664933951
3218,0.664811533
3219,0.664693349
3220,0.664579553
