GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),
Thu Feb 04 15:26:56 GMT+09:00 2021,04-2월-2021 15:27:02.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.40779054,-4.10246468,9.07043266,0.04388231,
Thu Feb 04 15:26:57 GMT+09:00 2021,04-2월-2021 15:27:03.506,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.60291803,-4.12281513,9.09916401,0.05033511,
Thu Feb 04 15:26:58 GMT+09:00 2021,04-2월-2021 15:27:04.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.40180504,-4.12042093,9.09676933,0.04696637,
Thu Feb 04 15:26:59 GMT+09:00 2021,04-2월-2021 15:27:05.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.66995573,-4.12161827,9.14465332,0.05555826,
Thu Feb 04 15:27:00 GMT+09:00 2021,04-2월-2021 15:27:06.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.55383694,-4.20062685,9.14824486,0.05730551,
Thu Feb 04 15:27:01 GMT+09:00 2021,04-2월-2021 15:27:07.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.64361942,-4.17429066,9.0931778,0.05260128,
Thu Feb 04 15:27:02 GMT+09:00 2021,04-2월-2021 15:27:08.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.68432093,-4.14316607,9.14824486,0.0570206,
Thu Feb 04 15:27:03 GMT+09:00 2021,04-2월-2021 15:27:09.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.45088625,-4.1706996,9.1183176,0.0517537,
Thu Feb 04 15:27:04 GMT+09:00 2021,04-2월-2021 15:27:10.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.65199912,-4.14556026,9.10874081,0.05296236,
Thu Feb 04 15:27:05 GMT+09:00 2021,04-2월-2021 15:27:11.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.66756153,-4.15034866,9.14465332,0.05670875,
Thu Feb 04 15:27:06 GMT+09:00 2021,04-2월-2021 15:27:12.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.59812963,-4.20421839,9.09916401,0.05366725,
Thu Feb 04 15:27:07 GMT+09:00 2021,04-2월-2021 15:27:13.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.67474413,-4.15034866,9.147048,0.05704826,
Thu Feb 04 15:27:08 GMT+09:00 2021,04-2월-2021 15:27:14.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.42455006,-4.18745899,9.15662479,0.05559212,
Thu Feb 04 15:27:09 GMT+09:00 2021,04-2월-2021 15:27:15.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.67115283,-4.14077187,9.20809937,0.06218666,
Thu Feb 04 15:27:10 GMT+09:00 2021,04-2월-2021 15:27:16.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.50236154,-4.18506479,9.15662479,0.05663258,
Thu Feb 04 15:27:11 GMT+09:00 2021,04-2월-2021 15:27:17.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.63045132,-4.17429066,9.07163048,0.05041474,
Thu Feb 04 15:27:12 GMT+09:00 2021,04-2월-2021 15:27:18.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.66037893,-4.17429066,9.13986492,0.05714852,
Thu Feb 04 15:27:13 GMT+09:00 2021,04-2월-2021 15:27:19.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.43292975,-4.18985319,9.1422596,0.05449456,
Thu Feb 04 15:27:14 GMT+09:00 2021,04-2월-2021 15:27:20.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.63883102,-4.12640667,9.09796619,0.05096084,
Thu Feb 04 15:27:15 GMT+09:00 2021,04-2월-2021 15:27:21.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.64242232,-4.18386745,9.18655205,0.06152505,
Thu Feb 04 15:27:16 GMT+09:00 2021,04-2월-2021 15:27:22.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.55024564,-4.19224739,9.08958721,0.05152863,
Thu Feb 04 15:27:17 GMT+09:00 2021,04-2월-2021 15:27:23.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.64002812,-4.13837767,9.18655205,0.05959743,
Thu Feb 04 15:27:18 GMT+09:00 2021,04-2월-2021 15:27:24.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.65080202,-4.18386745,9.16261005,0.05947119,
Thu Feb 04 15:27:19 GMT+09:00 2021,04-2월-2021 15:27:25.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.49398184,-4.17189646,9.10036087,0.05079609,
Thu Feb 04 15:27:20 GMT+09:00 2021,04-2월-2021 15:27:26.506,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.62925422,-4.14316607,9.1422596,0.05555838,
Thu Feb 04 15:27:21 GMT+09:00 2021,04-2월-2021 15:27:27.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.41377616,-4.17429066,9.18655205,0.05763644,
Thu Feb 04 15:27:22 GMT+09:00 2021,04-2월-2021 15:27:28.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.42933846,-4.18267059,9.13507652,0.053482,
Thu Feb 04 15:27:23 GMT+09:00 2021,04-2월-2021 15:27:29.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.63045132,-4.15274286,9.15662479,0.05729228,
Thu Feb 04 15:27:24 GMT+09:00 2021,04-2월-2021 15:27:30.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.45806885,-4.14436293,9.16261005,0.05482596,
Thu Feb 04 15:27:25 GMT+09:00 2021,04-2월-2021 15:27:31.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.41736746,-4.14915133,9.1278944,0.05124706,
Thu Feb 04 15:27:26 GMT+09:00 2021,04-2월-2021 15:27:32.504,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.71783972,-4.13239193,9.26915169,0.06823033,
Thu Feb 04 15:27:27 GMT+09:00 2021,04-2월-2021 15:27:33.505,127.02487042173743,37.54808901809156,0.0,3.5,32.0,0.0,1.52510643,-4.11084414,9.19612885,0.05752426,
Thu Feb 04 15:27:28 GMT+09:00 2021,04-2월-2021 15:27:34.505,127.02487042173743,37.54808901809156,0.0,3.0,32.0,0.0,1.71544552,-3.8833952,9.38407326,0.06892103,
Thu Feb 04 15:27:29 GMT+09:00 2021,04-2월-2021 15:27:35.505,127.02487042173743,37.54808901809156,0.0,3.0,32.0,0.0,1.28568625,-2.61566544,9.85094261,0.06620282,
Thu Feb 04 15:27:30 GMT+09:00 2021,04-2월-2021 15:27:36.505,127.02487955801189,37.54808960482478,1.68,3.5,32.0,95.9,1.76213241,-4.15633392,8.88607979,0.03501195,
Thu Feb 04 15:27:31 GMT+09:00 2021,04-2월-2021 15:27:37.505,127.02490411698818,37.54808931145817,3.31,3.0,32.0,93.1,1.73220491,-2.91972899,10.11669922,0.10678047,
Thu Feb 04 15:27:32 GMT+09:00 2021,04-2월-2021 15:27:38.505,127.0249430090189,37.54808872472495,3.9499998,3.5,32.0,92.3,1.48679924,-3.47159243,9.99459457,0.1081242,
Thu Feb 04 15:27:33 GMT+09:00 2021,04-2월-2021 15:27:39.505,127.02499589882791,37.54808566533029,5.4,3.5,31.0,92.3,1.8698715,-2.82156682,9.6629982,0.06270128,
Thu Feb 04 15:27:34 GMT+09:00 2021,04-2월-2021 15:27:40.504,127.02506588771939,37.5480782892555,6.35,3.5,31.0,89.8,1.34195006,-3.15076947,9.84256363,0.0813176,
Thu Feb 04 15:27:35 GMT+09:00 2021,04-2월-2021 15:27:41.505,127.0251383073628,37.548078037798405,7.1299996,3.0,30.0,91.5,1.18273568,-3.47518373,9.70848751,0.07703561,
Thu Feb 04 15:27:36 GMT+09:00 2021,04-2월-2021 15:27:42.505,127.02521827071905,37.54807849880308,7.75,3.5,30.0,93.1,1.47123694,-4.71657753,8.39407158,0.0118826,
Thu Feb 04 15:27:37 GMT+09:00 2021,04-2월-2021 15:27:43.505,127.02530980110168,37.54807434976101,7.6699996,3.0,30.0,94.0,1.54306304,-4.31674576,8.9710741,0.04596204,
Thu Feb 04 15:27:38 GMT+09:00 2021,04-2월-2021 15:27:44.505,127.02539563179016,37.548072254285216,6.87,3.0,30.0,95.7,1.41736746,-3.21660995,9.15542698,0.0186947,
Thu Feb 04 15:27:39 GMT+09:00 2021,04-2월-2021 15:27:45.505,127.02547039836645,37.54807363729924,6.7599998,3.0,30.0,95.3,1.31681097,-4.72735119,8.65384197,0.03310877,
Thu Feb 04 15:27:40 GMT+09:00 2021,04-2월-2021 15:27:46.505,127.02555044554174,37.5480669317767,7.54,3.0,30.0,98.1,1.8614918,-4.16591072,8.80587387,0.02999192,
Thu Feb 04 15:27:41 GMT+09:00 2021,04-2월-2021 15:27:47.505,127.02563376165926,37.54805746022612,7.23,3.0,30.0,98.2,1.24259067,-5.83227539,7.97628307,0.03418285,
Thu Feb 04 15:27:42 GMT+09:00 2021,04-2월-2021 15:27:48.505,127.02571255154908,37.54804593510926,7.06,3.0,30.0,99.9,1.43292975,-5.07570744,8.55687714,0.0436359,
Thu Feb 04 15:27:43 GMT+09:00 2021,04-2월-2021 15:27:49.505,127.02577541582286,37.548031895421445,5.06,3.0,29.0,100.7,1.24378777,-4.59447289,9.08001041,0.0640524,
Thu Feb 04 15:27:44 GMT+09:00 2021,04-2월-2021 15:27:50.505,127.0258307363838,37.54802858456969,4.83,3.0,29.0,100.0,1.20069218,-3.47398663,9.96825886,0.10201031,
Thu Feb 04 15:27:45 GMT+09:00 2021,04-2월-2021 15:27:51.505,127.02588848769665,37.54802619572729,4.96,2.5,29.0,97.4,1.14203417,-3.74094009,9.73362732,0.08832806,
Thu Feb 04 15:27:46 GMT+09:00 2021,04-2월-2021 15:27:52.505,127.02595512382686,37.54802363924682,6.73,3.0,30.0,99.1,0.8762778,-4.31195736,9.40322685,0.07728618,
Thu Feb 04 15:27:47 GMT+09:00 2021,04-2월-2021 15:27:53.505,127.0260358415544,37.54801282659173,7.08,3.0,29.0,98.0,0.46806642,-4.64714527,9.36252594,0.08555287,
Thu Feb 04 15:27:48 GMT+09:00 2021,04-2월-2021 15:27:54.505,127.02611655928195,37.54801031202078,7.0899997,3.0,29.0,95.0,1.03070378,-4.59926128,8.79031181,0.03574044,
Thu Feb 04 15:27:49 GMT+09:00 2021,04-2월-2021 15:27:55.505,127.0261928346008,37.54800959955901,6.5499997,3.5,29.0,89.3,1.35032976,-3.83670831,9.25837803,0.04982895,
Thu Feb 04 15:27:50 GMT+09:00 2021,04-2월-2021 15:27:56.505,127.02626198530197,37.548009851016104,6.12,3.5,29.0,89.6,1.39941084,-3.33991146,9.58997536,0.06394404,
Thu Feb 04 15:27:51 GMT+09:00 2021,04-2월-2021 15:27:57.505,127.02633432112634,37.548007504083216,6.23,3.0,29.0,91.3,1.25815296,-3.04901576,9.2260561,0.01777023,
Thu Feb 04 15:27:52 GMT+09:00 2021,04-2월-2021 15:27:58.505,127.02641294337809,37.548005492426455,7.43,3.0,29.0,90.6,1.88423669,-3.96240377,9.64623833,0.09924585,
Thu Feb 04 15:27:53 GMT+09:00 2021,04-2월-2021 15:27:59.506,127.02650682069361,37.548005492426455,8.24,3.5,29.0,88.8,1.46166015,-3.77326179,9.43076038,0.06509799,
Thu Feb 04 15:27:54 GMT+09:00 2021,04-2월-2021 15:28:00.504,127.02659985981882,37.54800603725016,8.44,3.5,29.0,89.2,1.69270062,-3.62003303,9.53849983,0.07321006,
Thu Feb 04 15:27:55 GMT+09:00 2021,04-2월-2021 15:28:01.504,127.02669926919043,37.54800486378372,8.73,3.5,29.0,88.3,1.13844287,-4.36223555,9.44392872,0.08575255,
Thu Feb 04 15:27:56 GMT+09:00 2021,04-2월-2021 15:28:02.504,127.02679968439043,37.54800524096936,8.79,3.5,29.0,86.4,0.69072717,-5.37498283,8.65025043,0.05952638,
Thu Feb 04 15:27:57 GMT+09:00 2021,04-2월-2021 15:28:03.505,127.02689113095403,37.54801068920642,7.8799996,3.0,30.0,82.2,1.48081374,-6.98029518,7.97867727,0.11013621,
Thu Feb 04 15:27:58 GMT+09:00 2021,04-2월-2021 15:28:04.506,127.02696338295937,37.5480280816555,5.74,3.0,30.0,75.0,1.03070378,-5.53778839,8.58560753,0.06573802,
Thu Feb 04 15:27:59 GMT+09:00 2021,04-2월-2021 15:28:05.505,127.0270097348839,37.548039900138974,3.28,3.0,31.0,71.3,1.66875863,-5.14992809,9.04888535,0.09388393,
Thu Feb 04 15:28:00 GMT+09:00 2021,04-2월-2021 15:28:06.505,127.02703622169793,37.54805197007954,2.52,2.5,31.0,72.1,1.54306304,-4.80995131,8.84896946,0.05766004,
Thu Feb 04 15:28:01 GMT+09:00 2021,04-2월-2021 15:28:07.505,127.02705256640911,37.5480592623353,1.17,2.5,32.0,70.3,1.82198751,-4.8267107,8.92558384,0.06990272,
Thu Feb 04 15:28:02 GMT+09:00 2021,04-2월-2021 15:28:08.505,127.02706078067422,37.548063662834466,0.48,2.5,32.0,67.8,1.43412685,-3.83670831,9.21528244,0.05633346,
Thu Feb 04 15:28:03 GMT+09:00 2021,04-2월-2021 15:28:09.504,127.0270633790642,37.548060016706586,0.089999996,2.5,32.0,66.8,1.58735573,-4.06296015,9.25718117,0.06129236,
Thu Feb 04 15:28:04 GMT+09:00 2021,04-2월-2021 15:28:10.504,127.0270636305213,37.54805989097804,0.0,2.5,32.0,0.0,1.61129773,-4.10725307,9.27872849,0.05705461,
Thu Feb 04 15:28:05 GMT+09:00 2021,04-2월-2021 15:28:11.504,127.02706388197839,37.54805980715901,0.0,2.5,32.0,0.0,1.60052383,-4.03063869,9.16141319,0.05223495,
Thu Feb 04 15:28:06 GMT+09:00 2021,04-2월-2021 15:28:12.504,127.02706413343549,37.54805976524949,0.0,3.0,32.0,0.0,1.58137023,-4.10725307,9.3732996,0.07457012,
Thu Feb 04 15:28:07 GMT+09:00 2021,04-2월-2021 15:28:13.505,127.02706413343549,37.54805976524949,0.0,3.0,32.0,0.0,1.44011235,-4.08331108,9.22246456,0.05923543,
Thu Feb 04 15:28:08 GMT+09:00 2021,04-2월-2021 15:28:14.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.54066885,-4.02944136,8.98424149,0.03493017,
Thu Feb 04 15:28:09 GMT+09:00 2021,04-2월-2021 15:28:15.505,127.02706413343549,37.54805976524949,0.0,3.0,32.0,0.0,1.67953253,-4.10007048,9.28471375,0.06769782,
Thu Feb 04 15:28:10 GMT+09:00 2021,04-2월-2021 15:28:16.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.58137023,-4.0186677,9.2212677,0.05696589,
Thu Feb 04 15:28:11 GMT+09:00 2021,04-2월-2021 15:28:17.505,127.02706413343549,37.54805976524949,0.0,3.0,32.0,0.0,1.52151513,-4.11323833,9.31105042,0.06815392,
Thu Feb 04 15:28:12 GMT+09:00 2021,04-2월-2021 15:28:18.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.44370365,-3.95881248,9.07641888,0.03907031,
Thu Feb 04 15:28:13 GMT+09:00 2021,04-2월-2021 15:28:19.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.59453833,-4.04500389,9.32781029,0.0610033,
Thu Feb 04 15:28:14 GMT+09:00 2021,04-2월-2021 15:28:20.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.55263984,-4.04141235,9.06564426,0.04309505,
Thu Feb 04 15:28:15 GMT+09:00 2021,04-2월-2021 15:28:21.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.59334123,-4.0186677,9.23802757,0.05870324,
Thu Feb 04 15:28:16 GMT+09:00 2021,04-2월-2021 15:28:22.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.58974993,-4.01986456,9.1422596,0.04986042,
Thu Feb 04 15:28:17 GMT+09:00 2021,04-2월-2021 15:28:23.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.59932673,-4.07852268,9.34816074,0.07137245,
Thu Feb 04 15:28:18 GMT+09:00 2021,04-2월-2021 15:28:24.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.57658184,-4.02465296,9.31105042,0.06542522,
Thu Feb 04 15:28:19 GMT+09:00 2021,04-2월-2021 15:28:25.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.66516733,-4.10246468,9.33020401,0.07174462,
Thu Feb 04 15:28:20 GMT+09:00 2021,04-2월-2021 15:28:26.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.58137023,-4.07014275,9.36970806,0.07274359,
Thu Feb 04 15:28:21 GMT+09:00 2021,04-2월-2021 15:28:27.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.57538474,-4.05218649,9.34337234,0.06949645,
Thu Feb 04 15:28:22 GMT+09:00 2021,04-2월-2021 15:28:28.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.64960492,-4.09049368,9.31583881,0.06968206,
Thu Feb 04 15:28:23 GMT+09:00 2021,04-2월-2021 15:28:29.504,127.02706413343549,37.54805976524949,0.0,2.0,32.0,0.0,1.63045132,-4.12880087,9.35654068,0.07467455,
Thu Feb 04 15:28:24 GMT+09:00 2021,04-2월-2021 15:28:30.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.64002812,-4.09528208,9.30147362,0.06839675,
Thu Feb 04 15:28:25 GMT+09:00 2021,04-2월-2021 15:28:31.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.66875863,-4.11802673,9.29548836,0.06924087,
Thu Feb 04 15:28:26 GMT+09:00 2021,04-2월-2021 15:28:32.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.62566292,-4.09887314,9.37689114,0.07526213,
Thu Feb 04 15:28:27 GMT+09:00 2021,04-2월-2021 15:28:33.504,127.02706413343549,37.54805976524949,0.0,2.0,32.0,0.0,1.65439332,-4.09528208,9.30745888,0.06918222,
Thu Feb 04 15:28:28 GMT+09:00 2021,04-2월-2021 15:28:34.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.67115283,-4.08690214,9.30267048,0.06867772,
Thu Feb 04 15:28:29 GMT+09:00 2021,04-2월-2021 15:28:35.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.64242232,-4.09647894,9.30985355,0.06925601,
Thu Feb 04 15:28:30 GMT+09:00 2021,04-2월-2021 15:28:36.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.68072963,-4.09169054,9.29668522,0.06847948,
Thu Feb 04 15:28:31 GMT+09:00 2021,04-2월-2021 15:28:37.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.65319622,-4.08450794,9.29788208,0.06784433,
Thu Feb 04 15:28:32 GMT+09:00 2021,04-2월-2021 15:28:38.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.46884274,-4.08809948,9.21408558,0.05740243,
Thu Feb 04 15:28:33 GMT+09:00 2021,04-2월-2021 15:28:39.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.49278474,-4.09887314,9.25598335,0.06205994,
Thu Feb 04 15:28:34 GMT+09:00 2021,04-2월-2021 15:28:40.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.41497326,-3.96958637,9.09437561,0.04074758,
Thu Feb 04 15:28:35 GMT+09:00 2021,04-2월-2021 15:28:41.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.40779054,-4.0019083,9.17338371,0.04925841,
Thu Feb 04 15:28:36 GMT+09:00 2021,04-2월-2021 15:28:42.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.41377616,-4.04021549,9.18774891,0.05222303,
Thu Feb 04 15:28:37 GMT+09:00 2021,04-2월-2021 15:28:43.506,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.46046305,-4.08211374,9.19972038,0.05571002,
Thu Feb 04 15:28:38 GMT+09:00 2021,04-2월-2021 15:28:44.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.61010063,-4.06894588,9.36252594,0.07248431,
Thu Feb 04 15:28:39 GMT+09:00 2021,04-2월-2021 15:28:45.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.54665434,-4.07612848,9.36252594,0.07178479,
Thu Feb 04 15:28:40 GMT+09:00 2021,04-2월-2021 15:28:46.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.56101954,-4.00549936,9.08240414,0.04330438,
Thu Feb 04 15:28:41 GMT+09:00 2021,04-2월-2021 15:28:47.506,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.44609785,-4.09767628,9.2069025,0.05680066,
Thu Feb 04 15:28:42 GMT+09:00 2021,04-2월-2021 15:28:48.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.55862534,-4.12999773,9.27513695,0.0660966,
Thu Feb 04 15:28:43 GMT+09:00 2021,04-2월-2021 15:28:49.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.61129773,-4.07253695,9.36731434,0.07308966,
Thu Feb 04 15:28:44 GMT+09:00 2021,04-2월-2021 15:28:50.505,127.02706413343549,37.54805976524949,0.0,2.0,32.0,0.0,1.58615863,-4.0210619,9.28351688,0.06288713,
Thu Feb 04 15:28:45 GMT+09:00 2021,04-2월-2021 15:28:51.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.44370365,-4.01747036,9.02135181,0.03637379,
Thu Feb 04 15:28:46 GMT+09:00 2021,04-2월-2021 15:28:52.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.47841954,-4.10964727,9.25239277,0.06195682,
Thu Feb 04 15:28:47 GMT+09:00 2021,04-2월-2021 15:28:53.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.60172093,-4.10964727,9.28950214,0.06726295,
Thu Feb 04 15:28:48 GMT+09:00 2021,04-2월-2021 15:28:54.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.57299054,-4.0138793,9.28950214,0.06294614,
Thu Feb 04 15:28:49 GMT+09:00 2021,04-2월-2021 15:28:55.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.62446582,-3.99592257,9.21049404,0.05575031,
Thu Feb 04 15:28:50 GMT+09:00 2021,04-2월-2021 15:28:56.504,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.37427175,-3.96958637,9.02135181,0.03341717,
Thu Feb 04 15:28:51 GMT+09:00 2021,04-2월-2021 15:28:57.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,1.34434426,-4.05338335,9.25478649,0.05799669,
Thu Feb 04 15:28:52 GMT+09:00 2021,04-2월-2021 15:28:58.505,127.02706413343549,37.54805976524949,0.0,2.5,32.0,0.0,0.9564836,-1.65798473,10.01494598,0.05837005,
Thu Feb 04 15:28:53 GMT+09:00 2021,04-2월-2021 15:28:59.505,127.02706463634968,37.54805980715901,0.96,2.0,33.0,71.7,1.8483237,-2.61686254,10.47104073,0.13522869,
Thu Feb 04 15:28:54 GMT+09:00 2021,04-2월-2021 15:29:00.505,127.02707570046186,37.54805720876902,1.86,2.0,34.0,79.9,1.49996734,-2.47440743,9.40083313,0.02165741,
Thu Feb 04 15:28:55 GMT+09:00 2021,04-2월-2021 15:29:01.505,127.02711241319776,37.54806735087186,4.13,2.5,34.0,74.3,0.73382282,-2.82755232,9.95628738,0.07669538,
Thu Feb 04 15:28:56 GMT+09:00 2021,04-2월-2021 15:29:02.505,127.02717150561512,37.54808264784515,5.5499997,2.5,36.0,68.7,1.35990655,-3.09211159,10.25556278,0.11966759,
Thu Feb 04 15:28:57 GMT+09:00 2021,04-2월-2021 15:29:03.504,127.02724878676236,37.548109511844814,7.2999997,2.5,38.0,63.2,1.28927767,-3.31836367,9.68574333,0.07091361,
Thu Feb 04 15:28:58 GMT+09:00 2021,04-2월-2021 15:29:04.504,127.02732640318573,37.548150583170354,8.45,2.5,39.0,56.8,1.23899937,-2.97479558,9.53849983,0.04531425,
Thu Feb 04 15:28:59 GMT+09:00 2021,04-2월-2021 15:29:05.504,127.02740318141878,37.54820158705115,9.16,3.0,40.0,56.4,1.82318461,-3.78882408,9.94072533,0.11924332,
Thu Feb 04 15:29:00 GMT+09:00 2021,04-2월-2021 15:29:06.506,127.02748926356435,37.54825116600841,10.04,3.5,41.0,53.5,1.51074123,-4.10007048,9.23204136,0.06017095,
Thu Feb 04 15:29:01 GMT+09:00 2021,04-2월-2021 15:29:07.504,127.02758037485182,37.54830317571759,10.38,3.0,43.0,53.4,1.54904854,-3.62362432,9.99459457,0.11415476,
Thu Feb 04 15:29:02 GMT+09:00 2021,04-2월-2021 15:29:08.505,127.02767483890057,37.54835661035031,10.599999,3.5,45.0,53.0,2.27688575,-3.41054034,9.13387966,0.03960949,
Thu Feb 04 15:29:03 GMT+09:00 2021,04-2월-2021 15:29:09.505,127.02777332626283,37.54841356538236,11.349999,3.0,47.0,53.5,1.9153614,-3.41054034,8.90403652,0.01037008,
Thu Feb 04 15:29:04 GMT+09:00 2021,04-2월-2021 15:29:10.505,127.02787818387151,37.54847429227084,11.63,3.0,48.0,52.8,2.27449155,-4.29759216,9.46667385,0.10385138,
Thu Feb 04 15:29:05 GMT+09:00 2021,04-2월-2021 15:29:11.505,127.02798899263144,37.54853862337768,12.179999,3.0,49.0,55.4,2.29843354,-3.63679242,9.62469101,0.0936659,
Thu Feb 04 15:29:06 GMT+09:00 2021,04-2월-2021 15:29:12.505,127.02810633927584,37.54859880544245,12.429999,3.0,50.0,56.6,2.10091209,-3.89895749,9.36013126,0.07456404,
Thu Feb 04 15:29:07 GMT+09:00 2021,04-2월-2021 15:29:13.505,127.02822578139603,37.54866162780672,12.65,3.0,52.0,57.7,2.0973208,-3.8738184,9.31464195,0.06933373,
Thu Feb 04 15:29:08 GMT+09:00 2021,04-2월-2021 15:29:14.505,127.0283480733633,37.54872067831457,12.929999,3.0,53.0,57.1,1.40659344,-3.59010553,8.80587387,-0.00107622,
Thu Feb 04 15:29:09 GMT+09:00 2021,04-2월-2021 15:29:15.504,127.02847355045378,37.54878303967416,13.059999,3.0,55.0,57.4,2.16076708,-4.41490793,9.64623833,0.12260526,
Thu Feb 04 15:29:10 GMT+09:00 2021,04-2월-2021 15:29:16.504,127.0286052301526,37.54884121008217,13.21,3.0,56.0,57.4,1.48201084,-3.95043278,9.54927349,0.08320695,
Thu Feb 04 15:29:11 GMT+09:00 2021,04-2월-2021 15:29:17.504,127.0287386700511,37.54890269134194,13.24,3.0,57.0,57.6,1.66756153,-3.8678329,8.78672028,0.0122816,
Thu Feb 04 15:29:12 GMT+09:00 2021,04-2월-2021 15:29:18.504,127.02887445688248,37.54896723199636,13.389999,3.0,58.0,56.7,2.07457566,-4.13358927,8.7986908,0.03227109,
Thu Feb 04 15:29:13 GMT+09:00 2021,04-2월-2021 15:29:19.505,127.02901099808514,37.549036759883165,13.95,3.0,59.0,57.1,2.45525384,-4.5441947,7.89128876,-0.01959813,
